violation_desc,issue_datetime,fine,issuing_agency,lat,lon,zip_code
EXPIRED INSPECTION,2017-10-20T12:22:00Z,41,PPA,40.042082,-75.14014,19141
EXPIRED INSPECTION,2017-11-24T14:45:00Z,41,POLICE,40.039001371835,-75.138026264881,NA
METER EXPIRED,2017-10-04T16:30:00Z,26,PPA,40.036237,-75.042142,19135
STOP PROHIBITED CC,2017-12-12T15:52:00Z,76,PPA,39.951568,-75.170247,19103
PASSENGR LOADNG ZONE,2017-12-22T14:10:00Z,31,PPA,39.941848,-75.149273,19147
BUS ONLY ZONE,2017-12-27T10:38:00Z,51,PPA,40.000152,-75.102992,NA
PASSENGR LOADNG ZONE,2017-12-30T13:37:00Z,31,PPA,39.949885,-75.168555,19103
METER EXPIRED CC,2017-12-13T13:36:00Z,36,PPA,39.94536,-75.178967,19146
EXPIRED INSPECTION,2017-11-02T19:58:00Z,41,PPA,40.025538,-75.223657,19127
SIDEWALK,2017-11-22T12:58:00Z,51,PPA,40.047063,-75.070433,19149
METER EXPIRED,2017-11-22T17:14:00Z,26,PPA,40.04305,-75.07406,19149
METER EXPIRED,2017-12-26T16:17:00Z,26,PPA,40.044948,-75.072307,19149
METER EXPIRED,2017-11-22T11:27:00Z,26,PPA,40.035993,-75.14477,19141
METER EXPIRED,2017-11-22T14:35:00Z,26,PPA,40.047372,-75.069932,19149
METER EXPIRED,2017-11-22T14:44:00Z,26,PPA,40.0443,-75.072823,19149
METER EXPIRED,2017-11-22T13:02:00Z,26,PPA,40.047863,-75.068817,19149
OVER TIME LIMIT,2017-11-22T13:23:00Z,26,PPA,39.922317,-75.163317,19148
METER EXPIRED CC,2017-11-11T18:14:00Z,36,PPA,39.942592,-75.148875,19147
OVER TIME LIMIT,2017-12-09T20:08:00Z,26,PPA,40.009453,-75.152103,NA
SIDEWALK   CC,2017-11-03T10:01:00Z,76,PPA,39.95348,-75.154543,19107
OVER TIME LIMIT,2017-11-22T13:50:00Z,26,PPA,39.913882,-75.171613,19145
CROSSWALK,2017-11-22T11:21:00Z,51,PPA,39.935263,-75.165073,19147
PARKING PROHBITED,2017-11-23T03:47:00Z,41,POLICE,39.9950799763559,-75.0778608818606,19137
METER EXPIRED,2017-11-22T10:08:00Z,26,PPA,39.958667,-75.188317,19104
METER EXPIRED,2017-11-09T12:57:00Z,26,PPA,40.033543,-75.175663,19144
OVER TIME LIMIT,2017-11-22T20:59:00Z,26,PPA,39.953665,-75.21507,19139
METER EXPIRED,2017-10-07T19:48:00Z,26,PPA,40.026687,-75.226478,19127
PRIVATE PROPERTY,2017-10-19T01:40:00Z,26,POLICE,40.0677353447942,-75.0289590370765,NA
FIRE HYDRANT,2017-10-17T15:05:00Z,76,PPA,39.959883,-75.19259,19104
STOP PROHIBITED CC,2017-12-05T18:03:00Z,76,PPA,39.951455,-75.175083,19103
FIRE HYDRANT,2017-10-01T02:55:00Z,76,POLICE,40.0639786279577,-75.1591817429246,19138
STOP PROHIBITED CC,2017-11-11T13:57:00Z,76,PPA,39.953895,-75.176018,19103
OVER TIME LIMIT,2017-11-16T12:53:00Z,26,PPA,39.96143,-75.233475,NA
METER EXPIRED CC,2017-10-18T20:30:00Z,36,PPA,39.946712,-75.159487,19107
STOPPING PROHIBITED,2017-11-01T19:40:00Z,51,PPA,40.004545,-75.151025,NA
EXPIRED INSPECTION,2017-12-02T09:28:00Z,41,PPA,39.955473,-75.200447,19104
METER EXPIRED CC,2017-12-01T17:18:00Z,36,PPA,39.954048,-75.196557,19104
EXPIRED INSPECTION,2017-10-25T16:33:00Z,41,PPA,39.953743,-75.200605,19104
HP RESERVED SPACE,2017-10-25T16:35:00Z,301,PPA,39.953952,-75.200708,19104
METER EXPIRED,2017-10-03T11:25:00Z,26,PPA,39.956978,-75.224818,19139
STOP PROHIBITED CC,2017-12-28T15:35:00Z,76,PPA,39.950032,-75.168528,19103
OVER TIME LIMIT,2017-12-01T12:32:00Z,26,PPA,39.968865,-75.16851,19130
METER EXPIRED CC,2017-10-24T17:20:00Z,36,PPA,39.951275,-75.174108,19103
METER EXPIRED CC,2017-10-26T11:25:00Z,36,PPA,39.951377,-75.174672,19103
OVER TIME LIMIT,2017-10-27T15:13:00Z,26,PPA,39.978472,-75.16133,19121
METER EXPIRED CC,2017-11-01T14:44:00Z,36,PPA,39.951502,-75.174242,19103
STOP PROHIBITED CC,2017-11-28T13:25:00Z,76,PPA,39.95087,-75.165937,19102
PARKING PROHBITED,2017-11-05T12:30:00Z,41,PPA,39.913885,-75.160085,19148
EXPIRED INSPECTION,2017-11-02T12:01:00Z,41,PPA,39.947825,-75.15198,19106
METER EXPIRED CC,2017-11-30T19:57:00Z,36,PPA,39.952173,-75.174457,19103
OVER TIME LIMIT,2017-10-28T19:22:00Z,26,PPA,39.928408,-75.16218,19148
OVER TIME LIMIT,2017-10-31T14:16:00Z,26,PPA,39.92844,-75.162197,19148
BLOCKING DRIVEWAY,2017-12-12T22:38:00Z,51,POLICE,40.0392691700132,-75.1872716831359,19144
STOP PROHIBITED CC,2017-11-27T13:27:00Z,76,PPA,39.95011,-75.155638,19107
PASSENGR LOADNG ZONE,2017-11-21T12:20:00Z,31,PPA,39.946177,-75.161062,19107
OVER TIME LIMIT,2017-12-06T14:20:00Z,26,PPA,39.94199,-75.175827,19146
BLOCKING DRIVEWAY,2017-12-15T19:51:00Z,51,POLICE,39.9337939893247,-75.1553079565143,19147
METER EXPIRED,2017-12-06T14:23:00Z,26,PPA,40.008328,-75.090478,19124
HP RAMP BLOCKED,2017-10-03T19:40:00Z,76,PPA,39.935047,-75.163522,19147
SIDEWALK,2017-10-29T09:13:00Z,51,POLICE,39.9670232703834,-75.1792493086472,NA
OVER TIME LIMIT,2017-12-07T19:26:00Z,26,PPA,39.94214,-75.182515,19146
PARKING PROHBITED,2017-12-07T20:34:00Z,41,POLICE,39.9960888429325,-75.1165835320517,19134
EXPIRED INSPECTION,2017-11-07T00:00:00Z,41,POLICE,39.9662470301931,-75.2497128616482,19139
STOPPING PROHIBITED,2017-12-10T00:20:00Z,51,POLICE,39.9412469734285,-75.1462057179988,19147
OVER TIME LIMIT CC,2017-12-15T22:05:00Z,36,PPA,39.943128,-75.15296,19147
STOPPING PROHIBITED,2017-11-22T16:11:00Z,51,PPA,40.03738,-75.144908,19141
METER EXPIRED,2017-11-22T16:08:00Z,26,PPA,40.037807,-75.144573,19141
METER EXPIRED CC,2017-10-12T14:31:00Z,36,PPA,39.954015,-75.175977,19103
METER EXPIRED CC,2017-10-21T18:20:00Z,36,PPA,39.94291,-75.159242,19147
OVER TIME LIMIT,2017-12-30T21:24:00Z,26,PPA,39.941808,-75.180238,19146
METER EXPIRED,2017-11-22T16:13:00Z,26,PPA,40.037473,-75.144543,19141
METER EXPIRED CC,2017-10-02T20:51:00Z,36,PPA,39.944007,-75.168073,19146
BUS ONLY ZONE,2017-11-22T12:33:00Z,51,PPA,39.958688,-75.22508,19139
METER EXPIRED,2017-11-27T15:22:00Z,26,PPA,40.03377,-75.171838,19144
METER EXPIRED,2017-11-09T14:56:00Z,26,PPA,40.042215,-75.07467,19149
METER EXPIRED,2017-10-17T12:31:00Z,26,PPA,40.039238,-75.077838,19149
OVER TIME LIMIT,2017-10-04T13:18:00Z,26,PPA,39.94025,-75.145012,19147
SIDEWALK,2017-11-04T07:04:00Z,51,PPA,40.021897,-75.215093,19127
SIDEWALK,2017-11-04T19:00:00Z,51,POLICE,40.0219285501221,-75.2150253372476,19127
METER EXPIRED,2017-12-26T12:25:00Z,26,PPA,40.025517,-75.223903,19127
PARKING PROHBITED,2017-09-29T21:36:00Z,41,POLICE,40.0271391879539,-75.2184185146431,19128
PARKING PROHBITED,2017-09-29T17:13:00Z,41,POLICE,40.0367667091299,-75.2256390176987,19128
METER EXPIRED CC,2017-10-27T15:04:00Z,36,PPA,39.952907,-75.193033,19104
PARKING PROHBITED,2017-10-11T21:32:00Z,41,PPA,40.018508,-75.212972,19127
CROSSWALK,2017-11-30T11:31:00Z,51,PPA,39.920575,-75.158542,19148
PARKING PROHBITED,2017-12-14T13:38:00Z,41,POLICE,40.0099450007984,-75.1740853566187,19129
EXPIRED INSPECTION,2017-10-17T11:06:00Z,41,PPA,39.957152,-75.199633,19104
METER EXPIRED,2017-10-17T13:46:00Z,26,PPA,40.036782,-75.144738,19141
EXPIRED INSPECTION,2017-10-17T12:19:00Z,41,PPA,40.036762,-75.14475,19141
PARKING PROHBITED,2017-10-18T21:44:00Z,41,PPA,39.930772,-75.151563,19147
HP RAMP BLOCKED,2017-12-12T21:08:00Z,76,PPA,39.930812,-75.151642,19147
OVER TIME LIMIT,2017-11-08T20:42:00Z,26,PPA,39.941848,-75.181298,19146
PRIVATE PROPERTY,2017-09-28T19:37:00Z,26,POLICE,40.0274088222351,-75.2215392887836,NA
METER EXPIRED,2017-10-31T14:33:00Z,26,PPA,40.075463,-75.206883,19118
BLOCKING DRIVEWAY,2017-09-26T08:24:00Z,51,POLICE,40.0279471284179,-75.2135976528227,19128
METER EXPIRED,2017-10-06T10:45:00Z,26,PPA,39.974165,-75.181013,NA
BUS ONLY ZONE   CC,2017-12-28T12:25:00Z,76,PPA,39.952783,-75.171178,19103
OVER TIME LIMIT,2017-10-06T14:46:00Z,26,PPA,39.96887,-75.174532,NA
OVER TIME LIMIT,2017-10-10T12:24:00Z,26,PPA,39.969097,-75.174463,NA
OVER TIME LIMIT,2017-10-11T14:34:00Z,26,PPA,39.969433,-75.174428,NA
SIDEWALK,2017-11-17T00:55:00Z,51,POLICE,40.021360554403,-75.0478769959184,19135
METER EXPIRED CC,2017-10-24T19:55:00Z,36,PPA,39.95433,-75.196543,19104
PARKING PROHBITED,2017-12-26T19:06:00Z,41,POLICE,39.9778756466759,-75.2744342938328,19151
METER EXPIRED CC,2017-11-21T10:37:00Z,36,PPA,39.95025,-75.159523,19107
METER EXPIRED CC,2017-11-10T19:45:00Z,36,PPA,39.946793,-75.143988,NA
CROSSWALK,2017-11-11T09:48:00Z,51,PPA,39.921407,-75.156785,19148
METER EXPIRED CC,2017-12-20T21:13:00Z,36,PPA,39.95239,-75.181785,19103
EXPIRED INSPECTION,2017-11-06T15:43:00Z,41,PPA,39.952567,-75.172152,19103
EXPIRED INSPECTION,2017-11-28T12:01:00Z,41,PPA,40.036023,-75.174255,19144
METER EXPIRED,2017-10-12T12:05:00Z,26,PPA,40.060852,-75.19152,19119
PARKING PROHBITED CC,2017-10-12T06:05:00Z,51,PPA,39.9485868614899,-75.1581797909431,19107
METER EXPIRED,2017-11-11T10:48:00Z,26,PPA,40.05792,-75.059378,19152
METER EXPIRED,2017-11-22T11:56:00Z,26,PPA,40.035298,-75.043775,19135
METER EXPIRED,2017-11-22T11:58:00Z,26,PPA,40.035285,-75.044562,19149
METER EXPIRED,2017-11-22T12:24:00Z,26,PPA,40.036373,-75.041437,19135
METER EXPIRED CC,2017-10-04T20:05:00Z,36,PPA,39.94321,-75.162363,19147
METER EXPIRED CC,2017-12-03T19:39:00Z,36,PPA,39.943608,-75.164258,19147
OVER TIME LIMIT,2017-12-09T10:18:00Z,26,PPA,39.98552,-75.162395,19121
METER EXPIRED,2017-10-06T17:25:00Z,26,PPA,40.022038,-75.077838,19124
METER EXPIRED,2017-11-24T12:19:00Z,26,PPA,40.013595,-75.08652,19124
METER EXPIRED,2017-12-29T11:53:00Z,26,PPA,40.013682,-75.086618,19124
PARKING PROHBITED CC,2017-12-03T17:51:00Z,51,PPA,39.949863,-75.143347,NA
METER EXPIRED CC,2017-11-22T16:06:00Z,36,PPA,39.942133,-75.14903,19147
METER EXPIRED,2017-10-31T13:44:00Z,26,PPA,39.926292,-75.169273,19145
STOP PROHIBITED CC,2017-10-11T16:05:00Z,76,PPA,39.957933,-75.160743,19107
EXPIRED INSPECTION,2017-10-16T11:51:00Z,41,PPA,39.956925,-75.196768,19104
PASSENGR LOADNG ZONE,2017-12-04T12:05:00Z,31,PPA,39.956728,-75.197472,19104
PARKING PROHBITED CC,2017-11-10T21:23:00Z,51,PPA,39.947655,-75.159162,NA
METER EXPIRED CC,2017-11-10T20:30:00Z,36,PPA,39.94201,-75.150638,NA
METER EXPIRED,2017-10-10T12:53:00Z,26,PPA,40.037775,-75.038253,19136
EXPIRED INSPECTION,2017-12-31T14:42:00Z,41,PPA,39.941633,-75.145563,19147
METER EXPIRED CC,2017-10-04T13:40:00Z,36,PPA,39.950843,-75.16326,19107
OVER TIME LIMIT CC,2017-10-10T12:55:00Z,36,PPA,39.947513,-75.174645,NA
METER EXPIRED CC,2017-10-23T10:19:00Z,36,PPA,39.945913,-75.17329,19146
METER EXPIRED CC,2017-10-25T09:46:00Z,36,PPA,39.946033,-75.174768,19146
SIDEWALK   CC,2017-10-25T12:43:00Z,76,PPA,39.948185,-75.175148,19103
OVER TIME LIMIT CC,2017-11-08T14:48:00Z,36,PPA,39.947405,-75.174702,NA
OVER TIME LIMIT CC,2017-11-25T12:05:00Z,36,PPA,39.945548,-75.16997,19146
OVER TIME LIMIT CC,2017-11-29T12:35:00Z,36,PPA,39.944563,-75.176368,19146
METER EXPIRED,2017-12-13T14:37:00Z,26,PPA,40.036043,-75.144687,19141
METER EXPIRED CC,2017-10-29T11:24:00Z,36,PPA,39.952753,-75.158112,19107
EXPIRED INSPECTION,2017-11-18T11:36:00Z,41,PPA,39.95226,-75.145977,19106
METER EXPIRED CC,2017-10-02T21:40:00Z,36,PPA,39.950083,-75.157458,NA
METER EXPIRED,2017-10-25T16:34:00Z,26,PPA,40.02408,-75.2209,19127
HP RAMP BLOCKED,2017-11-10T22:09:00Z,76,PPA,40.024812,-75.220437,19127
EXPIRED INSPECTION,2017-11-10T22:26:00Z,41,PPA,40.028357,-75.226182,19127
OVER TIME LIMIT,2017-11-10T22:52:00Z,26,PPA,40.031468,-75.218413,19128
METER EXPIRED,2017-11-11T13:37:00Z,26,PPA,40.007783,-75.15047,19140
METER EXPIRED,2017-11-11T14:10:00Z,26,PPA,40.008183,-75.150603,19140
EXPIRED INSPECTION,2017-11-11T12:41:00Z,41,PPA,39.952992,-75.180483,19103
PARKING PROHBITED,2017-11-08T08:36:00Z,41,PPA,39.999897,-75.109508,19134
STOP PROHIBITED CC,2017-11-22T15:47:00Z,76,PPA,39.950098,-75.169605,19103
SIDEWALK   CC,2017-10-30T12:21:00Z,76,PPA,39.94849,-75.173205,NA
EXPIRED INSPECTION,2017-11-28T15:58:00Z,41,POLICE,40.0441701467868,-75.0767948367731,19111
METER EXPIRED,2017-11-22T13:41:00Z,26,PPA,40.037605,-75.042268000000007,19149
METER EXPIRED,2017-11-22T14:03:00Z,26,PPA,40.035692,-75.042167,19135
METER EXPIRED,2017-11-22T16:49:00Z,26,PPA,40.036207,-75.041758,19135
STOPPING PROHIBITED,2017-11-22T12:04:00Z,51,PPA,39.96718,-75.12836,19125
STREET CLEANING,2017-11-22T08:19:00Z,31,PPA,40.004003,-75.170865,NA
METER EXPIRED CC,2017-10-13T13:26:00Z,36,PPA,39.942132,-75.152103,19147
METER EXPIRED,2017-11-22T14:13:00Z,26,PPA,40.03761,-75.042408,19149
METER EXPIRED CC,2017-11-06T12:26:00Z,36,PPA,39.951825,-75.185337,19104
EXPIRED INSPECTION,2017-11-09T15:52:00Z,41,POLICE,39.9189946188331,-75.2276678580131,19142
PARKING PROHBITED,2017-12-22T14:12:00Z,41,PPA,40.058912,-75.086697,19111
UNREG/ABANDONED VEH,2017-10-26T10:05:00Z,301,POLICE,40.0321916736428,-75.1180954646793,19120
EXPIRED INSPECTION,2017-10-16T12:38:00Z,41,PPA,40.039543,-75.140765,19141
EXPIRED INSPECTION,2017-11-16T14:11:00Z,41,PPA,40.03982,-75.144005,NA
EXPIRED TAG,2017-11-10T13:58:00Z,41,POLICE,40.0221340736151,-75.0747477084842,19124
EXPIRED INSPECTION,2017-10-19T16:33:00Z,41,POLICE,39.9396268780526,-75.2157321437895,19143
METER EXPIRED,2017-10-04T10:12:00Z,26,PPA,40.02558,-75.2237,19127
METER EXPIRED CC,2017-10-18T12:44:00Z,36,PPA,39.94554,-75.172088,19146
METER EXPIRED,2017-10-24T13:38:00Z,26,PPA,40.005372,-75.15187,19140
STOPPING PROHIBITED,2017-11-01T13:48:00Z,51,PPA,39.995543,-75.13954,19133
METER EXPIRED CC,2017-12-18T19:12:00Z,36,PPA,39.957182,-75.201443,19104
PARKING PROHBITED,2017-12-08T12:08:00Z,41,PPA,40.052817,-75.069117,19111
METER EXPIRED,2017-10-26T09:37:00Z,26,PPA,40.03589,-75.144627,19141
METER EXPIRED,2017-12-04T13:21:00Z,26,PPA,40.035818,-75.14461,19141
OVER TIME LIMIT,2017-11-02T20:27:00Z,26,PPA,39.951515,-75.215817,19143
OVER TIME LIMIT,2017-12-13T14:53:00Z,26,PPA,40.0483,-75.061185,19149
STOP PROHIBITED CC,2017-10-07T22:22:00Z,76,PPA,39.943203,-75.143572,19106
PARKING PROHBITED,2017-10-30T19:55:00Z,41,POLICE,40.0224079519503,-75.0770732327326,19124
METER EXPIRED,2017-11-20T14:52:00Z,26,PPA,40.03451,-75.13007,NA
METER EXPIRED,2017-10-16T11:58:00Z,26,PPA,40.076703,-75.208653,NA
METER EXPIRED,2017-11-17T16:02:00Z,26,PPA,40.077362,-75.207543,NA
METER EXPIRED,2017-12-01T16:04:00Z,26,PPA,40.07744,-75.20758,NA
METER EXPIRED CC,2017-12-04T17:18:00Z,36,PPA,39.951402,-75.17387,19103
METER EXPIRED,2017-12-05T16:56:00Z,26,PPA,39.94031,-75.14952,19147
METER EXPIRED CC,2017-12-12T19:37:00Z,36,PPA,39.946278,-75.157772,19107
CROSSWALK,2017-09-17T09:22:00Z,51,POLICE,39.943102823245,-75.2307347510711,NA
METER EXPIRED CC,2017-12-28T14:15:00Z,36,PPA,39.954433,-75.202572,19104
EXPIRED INSPECTION,2017-10-04T19:17:00Z,41,PPA,39.948897,-75.167747,19102
DOUBLE PARKED,2017-10-21T13:13:00Z,51,PPA,40.021802,-75.126733,19140
METER EXPIRED,2017-11-22T15:35:00Z,26,PPA,39.958643,-75.225235,19139
STREET CLEANING,2017-11-22T08:28:00Z,31,PPA,40.004382,-75.17386,NA
STREET CLEANING,2017-11-22T08:30:00Z,31,PPA,40.004395,-75.173945,NA
STREET CLEANING,2017-11-22T08:37:00Z,31,PPA,40.004752,-75.177645,NA
METER EXPIRED CC,2017-10-11T19:49:00Z,36,PPA,39.948545,-75.145742,19106
SIDEWALK   CC,2017-12-19T09:57:00Z,76,PPA,39.9417112499813,-75.1534518962829,19147
METER EXPIRED,2017-11-30T10:52:00Z,26,PPA,39.9225129761197,-75.1701676308484,19145
STOP PROHIBITED CC,2017-12-14T15:19:00Z,76,PPA,39.9416,-75.149048,NA
METER EXPIRED CC,2017-11-24T19:35:00Z,36,PPA,39.941188,-75.14622,19147
METER EXPIRED,2017-10-25T16:42:00Z,26,PPA,40.025957,-75.043017,19135
METER EXPIRED,2017-10-30T12:17:00Z,26,PPA,40.026158,-75.043045,19135
METER EXPIRED,2017-11-01T11:40:00Z,26,PPA,40.026193,-75.042992,19135
METER EXPIRED,2017-11-18T11:05:00Z,26,PPA,40.026068,-75.043067,19135
METER EXPIRED,2017-12-18T12:37:00Z,26,PPA,40.026082,-75.043038,19135
BLOCKING DRIVEWAY,2017-10-25T16:24:00Z,51,PPA,40.033765,-75.017465,19136
EXPIRED INSPECTION,2017-11-11T08:53:00Z,41,PPA,39.951182,-75.19117,NA
HP RESERVED SPACE,2017-12-22T13:47:00Z,301,PPA,39.941502,-75.14918,19147
METER EXPIRED,2017-12-05T17:25:00Z,26,PPA,40.035688,-75.13062,19120
OVER TIME LIMIT,2017-11-02T11:30:00Z,26,PPA,40.041932,-75.141852,19141
OVER TIME LIMIT,2017-11-03T12:57:00Z,26,PPA,40.041917,-75.141767,19141
OVER TIME LIMIT,2017-11-10T21:55:00Z,26,PPA,39.941582,-75.163295,19147
METER EXPIRED CC,2017-11-11T18:49:00Z,36,PPA,39.959258,-75.150193,19123
EXPIRED INSPECTION,2017-11-11T12:24:00Z,41,PPA,39.953752,-75.169732,19103
METER EXPIRED,2017-11-22T13:41:00Z,26,PPA,39.987182,-75.155997,19132
METER EXPIRED,2017-10-26T11:29:00Z,26,PPA,40.00783,-75.090737,19124
LOADING ZONE   CC,2017-10-16T09:06:00Z,51,PPA,39.954412,-75.155193,19107
METER EXPIRED CC,2017-11-16T08:58:00Z,36,PPA,39.953407,-75.155595,19107
STOP PROHIBITED CC,2017-11-11T15:44:00Z,76,PPA,39.942355,-75.143718,19147
PARKING PROHBITED,2017-11-11T13:09:00Z,41,PPA,39.941018,-75.158973,19147
BUS ONLY ZONE,2017-11-11T09:13:00Z,51,PPA,40.00887,-75.150813,19140
METER EXPIRED,2017-11-11T11:55:00Z,26,PPA,40.008457,-75.150712,19140
SCHOOL ZONE,2017-10-25T12:30:00Z,36,PPA,39.963363,-75.160178,19123
CROSSWALK,2017-10-27T13:06:00Z,51,PPA,39.96572,-75.170567,19130
FIRE HYDRANT,2017-10-25T17:38:00Z,76,PPA,39.96208,-75.141993,19123
HP RESERVED SPACE,2017-10-26T12:59:00Z,301,PPA,39.951325,-75.20043,19104
METER EXPIRED,2017-10-07T13:03:00Z,26,PPA,40.023277,-75.21965,19127
EXPIRED INSPECTION,2017-10-13T22:35:00Z,41,POLICE,39.923121129614,-75.1600062979209,19148
FIRE HYDRANT,2017-10-13T11:35:00Z,76,POLICE,39.922988980881,-75.1589675261909,19148
SCHOOL ZONE,2017-11-13T11:19:00Z,36,PPA,39.963243,-75.160198,19123
PARKING PROHBITED,2017-10-26T10:07:00Z,41,PPA,40.005187,-75.148558,NA
FIRE HYDRANT,2017-11-09T13:05:00Z,76,POLICE,40.0295477825801,-75.1320030447101,NA
STOPPING PROHIBITED,2017-11-12T02:09:00Z,51,PPA,39.9613,-75.142242,NA
METER EXPIRED,2017-11-05T12:10:00Z,26,PPA,39.92468,-75.17179,19145
METER EXPIRED CC,2017-10-14T15:29:00Z,36,PPA,39.953273,-75.15408,19107
METER EXPIRED CC,2017-12-22T16:00:00Z,36,PPA,39.95436,-75.154993,19107
OVER TIME LIMIT,2017-12-02T10:56:00Z,26,PPA,39.97155,-75.13155,NA
PARKING PROHBITED,2017-12-03T09:01:00Z,41,PPA,39.97128,-75.132428,NA
METER EXPIRED CC,2017-11-17T12:00:00Z,36,PPA,39.946142,-75.157803,19107
STOP PROHIBITED CC,2017-12-10T12:35:00Z,76,PPA,39.960657,-75.171705,19103
EXPIRED INSPECTION,2017-11-13T12:18:00Z,41,PPA,39.952245,-75.145992,19106
OVER TIME LIMIT,2017-11-01T13:21:00Z,26,PPA,39.9476,-75.220647,NA
SCHOOL ZONE,2017-11-22T11:06:00Z,36,PPA,40.031393,-75.034538,19136
BUS ONLY ZONE,2017-11-04T11:53:00Z,51,PPA,39.977675,-75.149793,19122
METER EXPIRED CC,2017-10-02T22:51:00Z,36,PPA,39.941688,-75.150173,19147
STOPPING PROHIBITED,2017-10-06T11:25:00Z,51,PPA,39.938477,-75.157935,19147
LOADING ZONE   CC,2017-12-12T15:41:00Z,51,PPA,39.953398,-75.202707,19104
METER EXPIRED CC,2017-10-25T15:59:00Z,36,PPA,39.952635,-75.156532,NA
METER EXPIRED,2017-11-08T15:05:00Z,26,PPA,39.925053,-75.169587,19148
METER EXPIRED CC,2017-10-25T17:26:00Z,36,PPA,39.953392,-75.15436,19107
METER EXPIRED,2017-12-06T11:41:00Z,26,PPA,40.037705,-75.172703,19144
SCHOOL ZONE,2017-10-19T08:02:00Z,36,PPA,40.001875,-75.130067,19140
METER EXPIRED CC,2017-11-17T17:53:00Z,36,PPA,39.959963,-75.150098,19123
STOP PROHIBITED CC,2017-11-06T08:07:00Z,76,PPA,39.95317,-75.168157,NA
EXPIRED INSPECTION,2017-10-19T17:43:00Z,41,PPA,39.9399,-75.14602,19147
OVER TIME LIMIT,2017-10-09T17:36:00Z,26,PPA,39.954453,-75.2102,19104
OVER TIME LIMIT,2017-10-19T17:29:00Z,26,PPA,39.953695,-75.211993,19104
OVER TIME LIMIT,2017-10-20T17:44:00Z,26,PPA,39.953617,-75.212038,19104
EXPIRED INSPECTION,2017-10-20T13:53:00Z,41,PPA,39.942842,-75.159068,19147
METER EXPIRED,2017-12-22T12:59:00Z,26,PPA,40.033685,-75.215377,19128
METER EXPIRED,2017-10-20T13:30:00Z,26,PPA,39.92935,-75.22887,19142
METER EXPIRED,2017-11-18T10:54:00Z,26,PPA,40.026372,-75.043503,19135
METER EXPIRED,2017-11-22T16:18:00Z,26,PPA,40.026087,-75.224922,19127
METER EXPIRED,2017-12-26T16:34:00Z,26,PPA,40.026298,-75.225772,19127
EXPIRED INSPECTION,2017-11-22T16:31:00Z,41,PPA,40.024287,-75.221007,19127
METER EXPIRED,2017-11-22T17:49:00Z,26,PPA,40.024265,-75.220957,19127
EXPIRED INSPECTION,2017-11-18T15:50:00Z,41,PPA,39.947768,-75.15752,19107
METER EXPIRED,2017-12-21T14:24:00Z,26,PPA,40.04362,-75.073235,19149
SCHOOL ZONE,2017-11-09T07:48:00Z,36,PPA,39.985132,-75.158303,19121
METER EXPIRED,2017-10-06T19:18:00Z,26,PPA,40.024338,-75.220987,19127
STOP PROHIBITED CC,2017-10-19T14:41:00Z,76,PPA,39.953385,-75.151605,NA
STOPPING PROHIBITED,2017-10-28T21:04:00Z,51,POLICE,39.9865692375673,-75.1805318710898,NA
DOUBLE PARKED  CC,2017-12-13T19:51:00Z,76,PPA,39.953705,-75.156588,19107
EXPIRED INSPECTION,2017-10-12T15:27:00Z,41,POLICE,39.9460751950752,-75.2093492418566,19104
METER EXPIRED CC,2017-10-27T10:08:00Z,36,PPA,39.951605,-75.169813,19103
PARKING PROHBITED,2017-12-02T09:51:00Z,41,PPA,40.030568,-75.18006,19120
FIRE HYDRANT,2017-11-16T12:01:00Z,76,PPA,39.935272,-75.158905,19147
OVER TIME LIMIT,2017-10-25T14:36:00Z,26,PPA,40.02652,-75.145528,NA
OVER TIME LIMIT,2017-11-10T13:38:00Z,26,PPA,40.026638,-75.14552,NA
BUS ONLY ZONE,2017-11-15T21:02:00Z,51,PPA,40.026342,-75.14764,19141
OVER TIME LIMIT,2017-11-20T10:47:00Z,26,PPA,40.03975,-75.141458,NA
SCHOOL ZONE,2017-10-03T08:18:00Z,36,PPA,40.00251,-75.135342,19140
METER EXPIRED,2017-10-30T12:34:00Z,26,PPA,39.995033,-75.116182,19134
EXPIRED INSPECTION,2017-12-04T15:50:00Z,41,PPA,39.953705,-75.177925,19103
DOUBLE PARKED  CC,2017-11-22T23:48:00Z,76,POLICE,39.9499024372517,-75.1624577526537,19107
BUS ONLY ZONE,2017-10-25T14:20:00Z,51,PPA,40.045307,-75.100778,19111
METER EXPIRED,2017-10-25T14:26:00Z,26,PPA,40.049023,-75.096177,19111
SIDEWALK,2017-12-13T15:32:00Z,51,PPA,39.94053,-75.16714,NA
UNREG/ABANDONED VEH,2017-08-31T14:31:00Z,301,POLICE,40.0834051937615,-75.0410273709003,19115
METER EXPIRED,2017-10-07T13:52:00Z,26,PPA,39.927648,-75.23203,19142
FIRE HYDRANT,2017-10-06T10:38:00Z,76,PPA,39.938972,-75.148212,19147
FIRE HYDRANT,2017-11-24T10:49:00Z,76,PPA,39.9404529198752,-75.1486263133196,19147
METER EXPIRED CC,2017-11-22T11:46:00Z,36,PPA,39.941775,-75.150158,19147
METER EXPIRED,2017-12-08T15:38:00Z,26,PPA,40.005145,-75.151952,19140
STOPPING PROHIBITED,2017-12-08T16:38:00Z,51,PPA,40.026725,-75.147423,19141
OVER TIME LIMIT,2017-12-19T10:33:00Z,26,PPA,39.984758,-75.162165,19121
